,EmployeeID,Name,Age,Gender,Department,JobTitle,Salary,YearsAtCompany,PerformanceRating,EducationLevel
7743,7744,Edward Morton,38,Male,HR,Executive,54344.74,14,5,4
7744,7745,Elizabeth Butler,33,Male,Operations,Executive,66005.47,18,4,3
7745,7746,Luis Harper,49,Male,Sales,Analyst,67087.63,18,5,2
7746,7747,Wayne Dixon,60,Male,Marketing,Engineer,70638.51,9,1,2
7747,7748,Nicole Jones,29,Female,Marketing,Engineer,55548.18,8,2,2
7748,7749,David Dawson,55,Female,Sales,Executive,71517.02,24,1,3
7749,7750,Pamela Williams,45,Female,Engineering,Consultant,72784.38,1,3,4
7750,7751,Stephanie Bush,62,Female,Finance,Coordinator,74530.07,3,1,1
7751,7752,Teresa Gregory,31,Female,Engineering,Manager,80763.5,3,2,2
7752,7753,Jonathan Christensen,26,Female,HR,Analyst,27648.37,8,5,4
7753,7754,Rhonda Williams,38,Male,Finance,Executive,60540.22,10,1,3
7754,7755,Jeffrey Long,27,Female,Sales,Coordinator,82261.18,0,1,2
7755,7756,Kathleen Alexander,49,Female,Finance,Executive,58844.27,13,2,4
7756,7757,Luis Phillips,56,Female,Marketing,Manager,101935.15,24,3,4
7757,7758,Jay Tate,61,Male,Finance,Manager,51470.25,20,3,3
7758,7759,Michelle Thompson,52,Male,Sales,Manager,51177.09,7,4,3
7759,7760,Christopher Baker,38,Male,Marketing,Engineer,37967.42,25,4,2
7760,7761,Karen Russell,45,Female,Operations,Consultant,13617.46,22,2,3
7761,7762,Stephanie Perez,44,Female,Engineering,Analyst,39544.72,21,3,4
7762,7763,Frank Welch,60,Male,Sales,Analyst,69520.75,14,4,4
7763,7764,Glen Howard,22,Female,IT,Analyst,61212.23,28,3,1
7764,7765,Dustin Jones,64,Female,Sales,Engineer,69837.26,9,2,3
7765,7766,Teresa Miller,36,Female,Marketing,Coordinator,65961.33,2,5,3
7766,7767,Hector Martinez DDS,57,Female,Marketing,Coordinator,86076.41,22,4,3
7767,7768,Elizabeth Smith,57,Male,Finance,Engineer,52065.91,28,1,3
7768,7769,James Rogers,36,Male,Operations,Manager,51406.75,15,2,3
7769,7770,Jody Simpson,64,Female,Sales,Coordinator,80744.29,2,1,4
7770,7771,Michelle Palmer,56,Female,Finance,Engineer,47624.1,18,3,3
7771,7772,Ashley Gomez,30,Female,Finance,Executive,52349.65,20,3,2
7772,7773,Jonathan Austin,62,Female,Marketing,Consultant,65784.52,5,1,4
7773,7774,Sonya Stevens,26,Male,HR,Engineer,61651.94,27,2,2
7774,7775,John Glover,58,Male,Sales,Engineer,87854.46,12,1,3
7775,7776,Mary Gonzalez,56,Male,Operations,Engineer,54035.51,14,2,4
7776,7777,Steven Jones,54,Male,Engineering,Manager,46915.24,2,2,3
7777,7778,Heather Delacruz,32,Male,HR,Manager,79057.5,7,2,3
7778,7779,John Long,52,Male,Operations,Manager,72042.27,9,5,3
7779,7780,Nathaniel Thompson,59,Female,Marketing,Executive,70481.66,2,1,2
7780,7781,Charles Atkinson,43,Male,Sales,Engineer,75020.58,5,2,4
7781,7782,Mr. Thomas Ball,23,Female,Finance,Analyst,67770.3,19,4,2
7782,7783,Amanda Lane,36,Male,Engineering,Manager,71810.18,24,5,2
7783,7784,Earl Valdez,37,Male,Finance,Consultant,66526.53,2,1,2
7784,7785,Melissa Lewis,46,Male,HR,Consultant,74374.26,20,4,3
7785,7786,Jamie Doyle,39,Male,Operations,Analyst,49187.84,3,2,3
7786,7787,James Freeman,40,Male,IT,Consultant,72237.41,13,5,2
7787,7788,Angelica Gardner,38,Male,Marketing,Executive,51280.26,13,2,1
7788,7789,Meagan Petersen,58,Female,Sales,Manager,80535.66,28,1,4
7789,7790,Rachel Wilkerson,31,Female,IT,Coordinator,64129.07,8,3,4
7790,7791,Frank Brown,61,Male,Sales,Engineer,45267.15,27,3,3
7791,7792,Danny Boone,30,Female,Marketing,Manager,50767.92,20,3,3
7792,7793,Chelsea Scott,37,Female,Engineering,Manager,37898.73,17,4,3
7793,7794,Wendy Gallegos,55,Female,Operations,Executive,34680.96,8,5,2
7794,7795,Christine Taylor,28,Male,Sales,Executive,32161.97,26,1,3
7795,7796,David Barnes,32,Female,Marketing,Executive,47937.02,10,2,2
7796,7797,Brittany Garcia,52,Female,HR,Manager,37261.91,28,4,3
7797,7798,Cynthia Smith,37,Female,Finance,Executive,56139.48,10,1,3
7798,7799,Cesar Wilson,34,Male,Operations,Analyst,66737.78,9,1,1
7799,7800,Jennifer Vincent,59,Male,Marketing,Coordinator,66080.08,11,4,2
7800,7801,Andrea Robinson,47,Male,IT,Engineer,57467.88,3,2,3
7801,7802,Melanie Roach,64,Male,IT,Consultant,74121.57,7,1,3
7802,7803,Samantha Sanders,60,Male,Operations,Analyst,80135.22,3,4,3
7803,7804,Phillip Walker,42,Male,Marketing,Coordinator,66398.6,13,4,1
7804,7805,Laura Martin,38,Male,Engineering,Analyst,77597,6,4,2
7805,7806,Brian Sullivan,26,Female,HR,Analyst,66267.96,23,3,4
7806,7807,Tiffany Clark,24,Male,Finance,Coordinator,64780.1,1,1,2
7807,7808,Carl Boyd,40,Female,Operations,Analyst,68127.46,13,3,4
7808,7809,Alexander Callahan,33,Male,HR,Engineer,55682.7,4,1,1
7809,7810,Amanda Jones,42,Male,IT,Manager,57391.6,0,1,3
7810,7811,Timothy James,45,Male,Operations,Consultant,65490.39,16,3,1
7811,7812,Amanda Stewart,62,Female,Marketing,Engineer,74678.25,28,4,2
7812,7813,Noah Moore,21,Female,Operations,Consultant,51773.24,13,1,1
7813,7814,Sean Walker,35,Female,Sales,Consultant,88324.31,15,2,2
7814,7815,Lisa Dalton,19,Female,IT,Manager,59289.65,28,3,2
7815,7816,Richard Green,39,Female,IT,Analyst,33447.2,29,3,2
7816,7817,Alexander Hughes,34,Female,Marketing,Executive,45118.82,15,2,2
7817,7818,Nicholas Pittman,28,Male,Sales,Coordinator,50281.18,18,3,4
7818,7819,Lisa Cooper,50,Male,Operations,Analyst,56525.45,14,5,1
7819,7820,Andrew Young,62,Female,HR,Analyst,47085.27,2,4,2
7820,7821,Joseph Delacruz,37,Female,IT,Engineer,74812.88,9,3,4
7821,7822,Dana Ramirez,62,Female,Operations,Coordinator,111077.8,24,4,2
7822,7823,Brandon Adams,50,Female,HR,Executive,56409.29,20,3,4
7823,7824,Paul Wilson,40,Male,Engineering,Coordinator,26176.48,4,2,4
7824,7825,Christopher Jones,49,Female,Operations,Executive,80107.04,9,5,3
7825,7826,Larry Williams,47,Female,IT,Manager,49890.4,20,3,4
7826,7827,Jennifer Stephens,46,Male,IT,Consultant,64557.78,30,4,4
7827,7828,Matthew Donaldson,42,Male,Sales,Engineer,66550.24,9,4,3
7828,7829,Marc Matthews,57,Male,Finance,Analyst,87577.08,20,4,1
7829,7830,Michael Delgado,20,Female,Operations,Analyst,55574.11,16,3,1
7830,7831,Audrey Armstrong,27,Male,IT,Engineer,43555.86,3,5,2
7831,7832,Dawn Gray,42,Male,IT,Manager,60468.48,17,3,1
7832,7833,Debra Cruz,55,Male,Engineering,Executive,66197.98,25,5,4
7833,7834,Maria Berry DVM,49,Male,Operations,Engineer,37410.37,26,3,2
7834,7835,Frances Baker,48,Male,Finance,Analyst,88130.44,21,1,3
7835,7836,Kayla Rojas,57,Male,Finance,Executive,69330.25,28,3,4
7836,7837,Matthew Thomas,37,Female,Finance,Coordinator,80793.96,24,1,1
7837,7838,Tammy Reed,47,Female,Operations,Manager,65783.09,1,2,3
7838,7839,Charles Kaiser,49,Male,Engineering,Executive,74446.34,28,4,2
7839,7840,Jasmine Mayo,33,Female,Marketing,Analyst,50554.61,17,3,4
7840,7841,Rachel Lucero,23,Male,HR,Consultant,76893.72,18,5,1
7841,7842,Linda Morris,25,Female,Finance,Coordinator,57242.35,0,1,3
7842,7843,Wendy Montgomery,64,Male,Engineering,Manager,48405.89,16,4,2
7843,7844,Michelle Hammond,23,Female,IT,Analyst,74245.27,4,3,4
7844,7845,Jasmin Gillespie,34,Female,Operations,Executive,59086.31,30,2,1
7845,7846,Nicole Zimmerman,22,Male,IT,Manager,53822.9,19,3,1
7846,7847,Spencer Davis,38,Female,Sales,Executive,45393.69,15,4,4
7847,7848,Scott Maxwell,20,Male,Finance,Analyst,59701.67,24,2,2
7848,7849,Benjamin Franklin,49,Female,IT,Manager,69868.24,11,3,4
7849,7850,Aaron Williams,58,Female,Finance,Executive,47967.65,14,4,4
7850,7851,Jeff Barrett MD,42,Male,Marketing,Executive,47050.53,16,2,2
7851,7852,Dalton Romero,35,Male,Marketing,Consultant,36138.65,22,3,1
7852,7853,Megan Reynolds,38,Male,Finance,Manager,75991.03,16,2,2
7853,7854,Deborah Leblanc,47,Female,HR,Manager,80752.16,10,3,1
7854,7855,Christopher Ford,35,Female,Engineering,Executive,61986.53,10,2,2
7855,7856,Susan Rivera,60,Male,Finance,Analyst,59758.13,0,4,1
7856,7857,Crystal Wood,58,Male,Marketing,Analyst,49169.92,25,5,3
7857,7858,Steven Cole,21,Female,HR,Manager,65610.33,23,5,3
7858,7859,Katrina Moran,43,Female,HR,Consultant,57770.83,15,4,2
7859,7860,Samantha Jones,34,Male,IT,Engineer,50796.6,18,3,3
7860,7861,Jeremy Cohen,45,Female,Sales,Consultant,67695.27,16,4,2
7861,7862,Michael Wilson,19,Female,Sales,Engineer,74885.37,3,1,4
7862,7863,Zachary Fields,39,Male,Sales,Executive,61258.69,12,4,2
7863,7864,Cynthia Hansen,29,Male,Engineering,Executive,75912.95,9,3,4
7864,7865,Ian Roth,49,Male,Operations,Analyst,59851.95,5,3,3
7865,7866,Travis Daniels,64,Male,HR,Consultant,61787.08,8,5,1
7866,7867,Richard Krueger,29,Female,Marketing,Manager,59751.87,12,4,3
7867,7868,Timothy Weeks,22,Female,Marketing,Consultant,60028.9,10,4,1
7868,7869,Arthur Underwood,65,Male,Marketing,Manager,66152.97,8,1,4
7869,7870,Jeffrey Smith,49,Male,Marketing,Analyst,51491.13,29,1,2
7870,7871,Christian Mullen,60,Male,Marketing,Executive,43385.26,28,4,3
7871,7872,Mark Ramirez,23,Male,Engineering,Coordinator,52008.41,5,2,1
7872,7873,John Wise,42,Female,Finance,Engineer,70412.51,27,5,1
7873,7874,Sandy Baker,23,Female,HR,Consultant,46780.88,5,3,2
7874,7875,Anthony Hernandez,62,Female,Operations,Analyst,69759.45,25,4,4
7875,7876,Olivia Henderson,61,Male,IT,Engineer,65591.02,1,2,1
7876,7877,Michael Mcintyre,35,Male,Operations,Coordinator,89653.43,20,1,3
7877,7878,Bryan Webb,32,Female,Engineering,Executive,83855.79,0,5,1
7878,7879,Mrs. Donna Maynard,23,Female,IT,Engineer,92960.69,21,1,1
7879,7880,Lauren Barker,65,Male,Sales,Executive,73212.9,18,3,3
7880,7881,Lee Harper,35,Male,Engineering,Consultant,77566.22,28,1,1
7881,7882,Norma Mason,34,Female,Sales,Executive,68972.18,18,1,2
7882,7883,Nicole Padilla,30,Female,Marketing,Executive,64993.25,3,4,2
7883,7884,Deborah Andrews,23,Female,Operations,Engineer,43297.16,1,5,1
7884,7885,Carol Thompson,57,Female,Operations,Manager,40210.3,14,1,3
7885,7886,Jason Lewis,48,Female,Engineering,Executive,81214.2,8,5,1
7886,7887,Edward Murphy,20,Male,Operations,Executive,60067.55,6,5,4
7887,7888,Michelle Martinez,61,Male,Marketing,Coordinator,47010.26,2,1,4
7888,7889,Kiara Caldwell,54,Male,Sales,Engineer,52517.11,30,2,3
7889,7890,Donald Reyes,61,Female,Sales,Engineer,89292.02,24,1,4
7890,7891,Nathan Rogers,49,Male,Engineering,Analyst,74754.45,2,4,3
7891,7892,Brian Robinson,21,Male,Sales,Consultant,72682.3,24,2,4
7892,7893,Alexandra Moon,49,Female,Operations,Engineer,63989.28,29,1,2
7893,7894,Linda Jones,21,Female,IT,Executive,72673.36,8,5,3
7894,7895,Robert Bruce,22,Female,HR,Manager,65426.07,9,4,4
7895,7896,Elizabeth Kim,38,Male,Marketing,Executive,82615.21,15,5,4
7896,7897,Karen Brown,41,Female,Engineering,Consultant,66524.1,24,5,1
7897,7898,Linda Moore,55,Male,HR,Manager,64741.51,2,1,1
7898,7899,Brittney Bates,50,Male,Engineering,Coordinator,44788.88,24,5,4
7899,7900,Gregory Simpson,22,Male,Finance,Manager,62491.6,5,5,2
7900,7901,Christina Clark,20,Female,Operations,Executive,76080.18,22,2,2
7901,7902,Jason Mendoza,33,Male,IT,Engineer,73223.15,15,5,2
7902,7903,Amanda Serrano,61,Female,HR,Executive,37243.32,5,1,3
7903,7904,David Carey,47,Male,Sales,Executive,51196.19,3,2,2
7904,7905,Matthew Greer,23,Female,IT,Engineer,88329.18,27,4,1
7905,7906,Sharon Palmer,46,Female,Finance,Engineer,46098.33,19,4,4
7906,7907,Ryan Chambers,29,Male,Finance,Manager,56687.08,20,4,4
7907,7908,Bruce Campbell,21,Female,HR,Engineer,35539.01,8,5,1
7908,7909,Michelle Nguyen,33,Female,Marketing,Coordinator,62441.33,27,1,4
7909,7910,Jared Mitchell,54,Female,IT,Engineer,64922.3,13,4,1
7910,7911,Brandy Warner,44,Female,Operations,Analyst,63837.69,14,3,1
7911,7912,Darlene Barrett,54,Male,Finance,Manager,55361.59,19,1,3
7912,7913,Matthew Brown,32,Female,Operations,Engineer,68541.24,18,2,2
7913,7914,Jon Mckenzie,61,Male,Finance,Coordinator,59129.64,22,3,3
7914,7915,Meghan Callahan,57,Female,HR,Manager,67680.08,14,4,1
7915,7916,Christopher Martinez,55,Female,Marketing,Manager,41591.86,11,2,4
7916,7917,Christine Barnes,50,Male,IT,Coordinator,73898.92,4,2,3
7917,7918,April Washington,55,Male,Operations,Consultant,67426.32,19,2,2
7918,7919,Dennis Harris,23,Male,HR,Engineer,91744.21,6,3,3
7919,7920,Nicholas Lopez,40,Female,IT,Engineer,75133.38,10,3,3
7920,7921,Brenda Lloyd,33,Male,Marketing,Consultant,75505.92,2,3,3
7921,7922,Allen Olson,51,Female,Sales,Executive,70444.03,3,3,4
7922,7923,Terri Cooper,36,Male,Marketing,Consultant,81376.97,17,1,2
7923,7924,Lori Guerra,23,Male,IT,Coordinator,33878.14,28,1,4
7924,7925,Devin Cortez,44,Male,Operations,Coordinator,59855.08,23,3,1
7925,7926,Kenneth Padilla,20,Female,Marketing,Consultant,64642.09,27,1,3
7926,7927,William Anderson,49,Male,Operations,Consultant,84564.09,17,1,4
7927,7928,Robert Hernandez,48,Male,Operations,Engineer,24635.48,27,3,2
7928,7929,William Gallagher DVM,23,Male,Sales,Analyst,54938.58,19,3,1
7929,7930,Brandon Stanley,22,Male,Finance,Consultant,56878.34,10,1,3
7930,7931,Jake Galvan,22,Male,IT,Consultant,48864.86,9,4,2
7931,7932,Tracy Bush,41,Male,Operations,Engineer,49876.57,2,5,2
7932,7933,David Collier,57,Female,Sales,Analyst,67385.69,14,5,2
7933,7934,Daniel Lewis,42,Female,Operations,Engineer,46386.47,11,5,1
7934,7935,John Brooks,44,Female,IT,Engineer,85004.25,20,1,1
7935,7936,Alice Anderson,22,Male,Engineering,Manager,55105.12,16,3,3
7936,7937,Melissa Randall,58,Male,Finance,Executive,53282.63,29,4,2
7937,7938,Joshua Le,32,Male,Engineering,Manager,53162.97,20,1,4
7938,7939,Christine Hodge,34,Female,Operations,Analyst,58771.22,19,2,1
7939,7940,Jason Gonzalez,39,Male,IT,Consultant,65277.53,0,4,4
7940,7941,Gilbert Davis,65,Female,Operations,Analyst,48272.13,17,1,2
7941,7942,Johnny Lyons,21,Female,Finance,Analyst,45711.07,25,2,3
7942,7943,Herbert Grant,65,Female,IT,Executive,57085.48,30,5,3
7943,7944,Joseph Warren,23,Male,Marketing,Consultant,106031.01,30,5,1
7944,7945,Jake Cooke,57,Male,IT,Engineer,70434.12,9,3,4
7945,7946,James Martin,31,Female,Finance,Manager,58899.3,7,4,2
7946,7947,Michael Barber,30,Male,Engineering,Engineer,65996.93,28,2,1
7947,7948,Sharon Padilla,21,Male,HR,Executive,79497.23,13,1,2
7948,7949,Brooke Barton,56,Male,Sales,Engineer,59011.36,10,1,4
7949,7950,Tammy Daugherty,22,Female,HR,Executive,67546.44,21,3,4
7950,7951,Aaron Jackson,41,Male,HR,Engineer,61649.04,4,5,3
7951,7952,Lindsey Gregory,53,Female,Marketing,Analyst,50867.01,2,1,4
7952,7953,Michael Weaver,65,Male,Operations,Engineer,55104.38,22,4,1
7953,7954,Natalie Smith,27,Male,Sales,Analyst,51343.31,19,1,3
7954,7955,Courtney Warren,21,Female,Marketing,Consultant,66774.61,11,2,4
7955,7956,Ryan Hodge,31,Male,Sales,Engineer,44754.22,20,3,3
7956,7957,Paul Simpson,51,Male,Sales,Consultant,52262.78,11,4,1
7957,7958,Kristin Martin,41,Male,IT,Executive,46754.8,15,2,1
7958,7959,Breanna Chavez,25,Female,Engineering,Engineer,53287.13,15,1,1
7959,7960,Adrian Gallegos,58,Female,Engineering,Executive,58054.33,18,4,3
7960,7961,Mackenzie Reed,64,Male,IT,Executive,60564.6,5,3,2
7961,7962,Mrs. Audrey Jackson MD,48,Male,Sales,Analyst,80907.58,27,2,3
7962,7963,Michelle Swanson,46,Male,Engineering,Coordinator,73493.26,9,5,3
7963,7964,Mark Stewart MD,46,Female,Engineering,Coordinator,45009.68,0,2,1
7964,7965,Alan Jackson,54,Female,Sales,Executive,44758.51,0,1,1
7965,7966,Theresa Williams,63,Male,Operations,Manager,58062.41,1,2,1
7966,7967,Tonya Howard,60,Female,Sales,Consultant,38730.22,11,2,4
7967,7968,Todd Hinton,36,Female,IT,Executive,64729.94,22,3,1
7968,7969,Samuel Barnett,37,Male,Finance,Consultant,85114.2,19,2,4
7969,7970,Daniel Griffin,55,Female,IT,Analyst,24495.56,12,1,4
7970,7971,Angelica Nguyen,65,Male,Finance,Consultant,70407.49,24,5,2
7971,7972,Andrea Hess,38,Male,Operations,Manager,55610.4,15,2,3
7972,7973,Shannon Thomas,33,Female,Sales,Consultant,62984.08,20,3,1
7973,7974,Robert Taylor,19,Male,Operations,Engineer,76625.55,2,1,2
7974,7975,Dylan Espinoza,45,Male,Engineering,Consultant,62805.92,19,1,2
7975,7976,Kathryn Evans,50,Male,Operations,Consultant,61655.81,0,5,1
7976,7977,Catherine Cooper,23,Female,Engineering,Coordinator,66372.94,2,4,4
7977,7978,Sonya Rose,42,Male,HR,Coordinator,81726.96,21,2,2
7978,7979,Lisa Ferrell,50,Female,HR,Engineer,47380.42,13,2,1
7979,7980,Diana Weaver,28,Female,Engineering,Analyst,67169.2,23,1,4
7980,7981,Christopher Collins,54,Female,Operations,Manager,48711.97,27,5,4
7981,7982,Jaime Carter,24,Female,Engineering,Manager,55003.94,12,4,1
7982,7983,Daniel Hensley,60,Male,Engineering,Executive,73739.57,10,3,3
7983,7984,John Mercado,57,Male,Engineering,Analyst,79037.2,7,3,1
7984,7985,Kelly Allen,56,Male,Finance,Analyst,92796.79,8,1,4
7985,7986,Krystal Wilkins,25,Male,HR,Consultant,35111.02,2,4,3
7986,7987,Virginia King,53,Male,HR,Consultant,67498.88,14,5,1
7987,7988,Anthony Daniels,49,Female,IT,Coordinator,51184.23,21,3,3
7988,7989,Cristian Bishop,51,Female,IT,Consultant,42706.69,16,2,4
7989,7990,Lisa Vance,50,Female,Marketing,Manager,47398.08,17,4,1
7990,7991,Courtney Carey,56,Female,Operations,Engineer,60376.41,24,3,1
7991,7992,Valerie Hopkins,59,Female,Sales,Analyst,44954.5,30,3,4
7992,7993,Nicole Tyler,62,Female,Sales,Manager,55286.61,30,5,2
7993,7994,Paul Gomez,56,Male,Marketing,Consultant,48275.6,5,5,1
7994,7995,Eric Singh,28,Male,IT,Engineer,73557.29,27,1,1
7995,7996,Larry Mason,54,Female,Engineering,Manager,76306.63,13,1,1
7996,7997,John Kelly,64,Female,Marketing,Consultant,53722.67,10,1,4
7997,7998,Brianna Huffman,22,Female,Sales,Analyst,46937.13,10,3,1
7998,7999,Lindsay Mcdaniel,36,Male,HR,Coordinator,81778.56,11,3,2
7999,8000,Cheryl Cole,59,Female,HR,Consultant,49324.31,24,4,1
8000,8001,Paul Bartlett,22,Male,Finance,Consultant,65147.36,23,3,2
8001,8002,Thomas Patterson,46,Male,Finance,Manager,37721.66,22,4,1
8002,8003,Mary Anderson,23,Male,Finance,Coordinator,56928.04,26,2,2
8003,8004,Jeffrey Jordan,57,Female,Engineering,Analyst,53447.28,2,5,4
8004,8005,Tyler Jensen,48,Female,Engineering,Consultant,61007.06,2,2,2
8005,8006,Donald Freeman,53,Female,HR,Analyst,38189.14,5,5,3
8006,8007,Kristy Wood,24,Female,HR,Coordinator,33116.52,2,1,3
8007,8008,Juan Obrien,29,Female,Sales,Engineer,63571.55,0,5,3
8008,8009,Michelle Martin,53,Female,Sales,Analyst,70501.39,26,1,4
8009,8010,Donna Boyer MD,44,Female,Sales,Manager,68066.5,0,3,3
8010,8011,John Hunter,63,Female,Sales,Coordinator,69206.57,11,3,3
8011,8012,Kevin Barrett,58,Male,IT,Consultant,57090.69,17,1,1
8012,8013,Michelle Gillespie,30,Female,HR,Coordinator,82802.36,4,2,4
8013,8014,Crystal Tyler,41,Male,Engineering,Consultant,38859.47,21,5,3
8014,8015,Melanie Wilson,48,Female,Marketing,Manager,80542.81,16,1,4
8015,8016,Lisa Thomas,35,Male,Engineering,Engineer,53426.59,16,2,3
8016,8017,Gregory Smith,29,Male,Marketing,Engineer,73128.61,20,5,1
8017,8018,Eileen Taylor,61,Female,Finance,Analyst,49362.94,7,5,2
8018,8019,Michael Herman,25,Male,Marketing,Analyst,73485.14,0,4,4
8019,8020,Sherry Shepard,62,Female,IT,Manager,56230.52,17,4,2
8020,8021,Dawn Lee,18,Female,HR,Executive,67726.42,25,2,4
8021,8022,Miguel Ferguson,38,Male,Sales,Consultant,51758.46,28,1,3
8022,8023,Carla Shaffer,37,Female,IT,Analyst,61386.18,24,3,4
8023,8024,Regina Juarez,19,Male,Finance,Analyst,54439.41,4,5,1
8024,8025,Jeremy Torres,42,Male,Finance,Coordinator,50374.06,24,4,2
8025,8026,Jeffery Alvarez,61,Female,Marketing,Executive,58695.06,27,3,2
8026,8027,James Johnson,24,Male,Marketing,Manager,63692.15,0,5,4
8027,8028,Crystal Morgan,58,Male,IT,Engineer,80616.14,8,5,2
8028,8029,Melissa Murray,52,Female,Operations,Engineer,66926.21,17,5,3
8029,8030,Allison Bell,63,Male,Sales,Analyst,38449.2,11,1,3
8030,8031,Joseph Brown,61,Female,IT,Executive,58842.22,14,3,1
8031,8032,Jose Bailey,63,Male,HR,Engineer,45595.54,1,2,2
8032,8033,Eric Frazier,23,Male,Sales,Coordinator,61223.88,20,1,4
8033,8034,Meghan Gonzales,53,Female,Engineering,Analyst,70120.42,12,3,3
8034,8035,Jamie Coleman,47,Male,Sales,Executive,77248.28,25,5,4
8035,8036,Gregory Taylor,19,Male,Finance,Consultant,59079.13,29,4,3
8036,8037,Ellen Mccullough,64,Male,HR,Engineer,54541.81,6,1,3
8037,8038,Barbara Hill,42,Male,HR,Coordinator,50845.49,7,3,1
8038,8039,Juan Caldwell,57,Female,HR,Manager,90155.05,21,3,3
8039,8040,Phillip Miller,42,Female,Finance,Coordinator,57358.15,2,5,2
8040,8041,Elizabeth Robinson,31,Female,Engineering,Coordinator,62188.67,20,4,2
8041,8042,Donna Massey,30,Female,IT,Manager,58673.84,8,1,1
8042,8043,Michael Peterson,65,Female,Operations,Consultant,41920.86,11,5,1
8043,8044,Bradley Hensley,43,Male,Operations,Manager,76919.67,16,1,2
8044,8045,Hannah Patterson,34,Female,Engineering,Coordinator,62562.73,29,5,2
8045,8046,Jason Thompson,63,Male,Operations,Coordinator,66047.23,18,1,3
8046,8047,Scott Hill,61,Female,Marketing,Manager,51722.43,0,2,3
8047,8048,Brandi Long,24,Male,Finance,Analyst,32970.14,16,2,2
8048,8049,Mark Young,27,Male,Operations,Executive,73785.76,25,5,3
8049,8050,Julie Hawkins,24,Female,Engineering,Analyst,50606.04,4,2,4
8050,8051,Alexis Carroll,50,Female,Sales,Coordinator,63033.21,12,4,1
8051,8052,Keith Lawson,43,Male,Operations,Coordinator,95794.7,10,2,2
8052,8053,Richard Sims,46,Male,Finance,Coordinator,45303.25,24,3,3
8053,8054,Wendy Haney,24,Male,Operations,Executive,47679.71,29,4,4
8054,8055,Lori Welch,25,Male,Finance,Engineer,38283.85,6,1,3
8055,8056,John Lowe,56,Female,IT,Engineer,66402.22,27,3,1
8056,8057,Michael Costa,46,Female,Finance,Coordinator,95715.15,7,1,1
8057,8058,Barbara Moon,52,Male,Operations,Engineer,70179.12,23,1,4
8058,8059,Edward Salazar,25,Female,Finance,Manager,53288.28,17,4,1
8059,8060,Matthew Moore,63,Female,Marketing,Coordinator,81044.26,19,4,3
8060,8061,Nicole Dominguez,60,Male,Operations,Coordinator,48384.75,24,3,1
8061,8062,Robert Gordon,21,Female,Sales,Consultant,70576.7,21,3,1
8062,8063,Richard Moore,34,Female,Sales,Analyst,53842.82,10,3,1
8063,8064,Savannah Rose,54,Male,Engineering,Analyst,63680.39,20,2,1
8064,8065,Diane Ramos,48,Male,IT,Coordinator,73074.81,26,1,1
8065,8066,Peter Evans,30,Male,Marketing,Coordinator,62421.31,7,5,2
8066,8067,Brenda Valenzuela,20,Female,Finance,Engineer,63926.74,18,4,4
8067,8068,Alejandro Martinez,50,Male,Engineering,Consultant,50857.59,7,2,1
8068,8069,Erika Campbell,28,Female,Operations,Analyst,67102.67,5,3,2
8069,8070,Michael Mccall,44,Male,IT,Manager,39607.35,11,3,1
8070,8071,David Garrett,61,Female,Sales,Consultant,51165.25,15,1,4
8071,8072,Angela Massey,50,Male,Operations,Consultant,60473.67,25,5,3
8072,8073,Gregory Ritter,51,Female,HR,Engineer,70405.62,7,4,2
8073,8074,Justin Griffith,39,Male,HR,Engineer,68927.46,25,1,1
8074,8075,Melissa James,36,Male,Engineering,Engineer,43005.58,12,3,1
8075,8076,Jonathan Torres,51,Male,Finance,Executive,59672.83,4,2,2
8076,8077,Veronica Chavez,43,Male,Finance,Analyst,70446.2,18,2,3
8077,8078,Kristen Hammond,50,Female,Engineering,Analyst,81509.44,26,3,1
8078,8079,Jennifer Smith,39,Female,IT,Manager,45946.68,19,4,2
8079,8080,David Lam,26,Male,IT,Consultant,65554.34,4,4,2
8080,8081,Mrs. Amy Caldwell DVM,56,Male,IT,Coordinator,57723.81,4,5,4
8081,8082,Devin Green,18,Female,HR,Manager,65217.91,6,2,2
8082,8083,James Burns,39,Female,Engineering,Manager,73600.63,9,3,3
8083,8084,Lori Cochran,37,Female,HR,Coordinator,55314.64,21,5,2
8084,8085,Robert Jackson,57,Female,Marketing,Executive,65340.11,17,5,1
8085,8086,Jessica Brown,38,Male,Sales,Executive,54979.35,30,4,4
8086,8087,Anthony Velez,45,Female,Engineering,Analyst,35545.82,22,4,3
8087,8088,Rebecca Montgomery,24,Male,Finance,Analyst,70060.88,25,2,1
8088,8089,Samantha Perez,37,Female,Finance,Analyst,91262.31,2,1,2
8089,8090,David Baxter,61,Male,Marketing,Coordinator,41138.43,6,4,3
8090,8091,John Harris,35,Female,Operations,Analyst,53611.37,16,2,1
8091,8092,Victoria Pineda,53,Female,Engineering,Analyst,49127.37,9,3,2
8092,8093,Barry Davis,26,Female,Engineering,Manager,35260.32,28,1,1
8093,8094,Jessica Acosta,29,Male,HR,Manager,49050.41,17,2,3
8094,8095,Scott Sullivan,65,Female,HR,Executive,85212.34,23,3,2
8095,8096,Theresa Perry,21,Female,Operations,Engineer,28831.86,19,1,4
8096,8097,Brian Foster,52,Male,Marketing,Manager,90553.21,22,5,3
8097,8098,Brianna Hall,52,Female,Engineering,Manager,55698.34,23,2,3
